# Goxel 0.15.1
# One line per voxel
# X Y Z RRGGBB
14 0 1 595652
15 0 1 595652
0 1 1 595652
1 1 1 595652
2 1 1 595652
3 1 1 595652
4 1 1 595652
5 1 1 595652
6 1 1 595652
7 1 1 595652
8 1 1 595652
9 1 1 595652
10 1 1 595652
11 1 1 595652
12 1 1 595652
13 1 1 595652
14 1 1 595652
15 1 1 595652
0 2 1 595652
1 2 1 595652
2 2 1 595652
3 2 1 595652
4 2 1 595652
5 2 1 595652
6 2 1 595652
7 2 1 595652
8 2 1 595652
9 2 1 595652
10 2 1 595652
11 2 1 595652
12 2 1 595652
13 2 1 595652
14 2 1 595652
15 2 1 595652
0 3 1 595652
1 3 1 595652
2 3 1 595652
3 3 1 595652
4 3 1 595652
5 3 1 595652
6 3 1 595652
7 3 1 595652
8 3 1 595652
9 3 1 595652
10 3 1 595652
11 3 1 595652
12 3 1 595652
13 3 1 595652
14 3 1 595652
15 3 1 595652
0 4 1 595652
1 4 1 595652
2 4 1 595652
3 4 1 595652
4 4 1 595652
5 4 1 595652
6 4 1 595652
7 4 1 595652
8 4 1 595652
9 4 1 595652
10 4 1 595652
11 4 1 595652
12 4 1 595652
13 4 1 595652
14 4 1 595652
15 4 1 595652
0 5 1 595652
1 5 1 595652
2 5 1 595652
3 5 1 595652
4 5 1 595652
5 5 1 595652
6 5 1 595652
7 5 1 595652
8 5 1 595652
9 5 1 595652
10 5 1 595652
11 5 1 595652
12 5 1 595652
13 5 1 595652
14 5 1 595652
15 5 1 595652
0 6 1 595652
1 6 1 595652
2 6 1 595652
3 6 1 595652
4 6 1 595652
5 6 1 595652
6 6 1 595652
7 6 1 595652
8 6 1 595652
9 6 1 595652
10 6 1 595652
11 6 1 595652
12 6 1 595652
13 6 1 595652
14 6 1 595652
15 6 1 595652
0 7 1 595652
1 7 1 595652
2 7 1 595652
3 7 1 595652
4 7 1 595652
5 7 1 595652
6 7 1 595652
7 7 1 595652
8 7 1 595652
9 7 1 595652
10 7 1 595652
11 7 1 595652
12 7 1 595652
13 7 1 595652
14 7 1 595652
15 7 1 595652
0 8 1 595652
1 8 1 595652
2 8 1 595652
3 8 1 595652
4 8 1 595652
5 8 1 595652
6 8 1 595652
7 8 1 595652
8 8 1 595652
9 8 1 595652
10 8 1 595652
11 8 1 595652
12 8 1 595652
13 8 1 595652
14 8 1 595652
15 8 1 595652
0 9 1 595652
1 9 1 595652
2 9 1 595652
3 9 1 595652
4 9 1 595652
5 9 1 595652
6 9 1 595652
7 9 1 595652
8 9 1 595652
9 9 1 595652
10 9 1 595652
11 9 1 595652
12 9 1 595652
13 9 1 595652
14 9 1 595652
15 9 1 595652
0 10 1 595652
1 10 1 595652
2 10 1 595652
3 10 1 595652
4 10 1 595652
5 10 1 595652
6 10 1 595652
7 10 1 595652
8 10 1 595652
9 10 1 595652
10 10 1 595652
11 10 1 595652
12 10 1 595652
13 10 1 595652
14 10 1 595652
15 10 1 595652
0 11 1 595652
1 11 1 595652
2 11 1 595652
3 11 1 595652
4 11 1 595652
5 11 1 595652
6 11 1 595652
7 11 1 595652
8 11 1 595652
9 11 1 595652
10 11 1 595652
11 11 1 595652
12 11 1 595652
13 11 1 595652
14 11 1 595652
15 11 1 595652
0 12 1 595652
1 12 1 595652
2 12 1 595652
3 12 1 595652
4 12 1 595652
5 12 1 595652
6 12 1 595652
7 12 1 595652
8 12 1 595652
9 12 1 595652
10 12 1 595652
11 12 1 595652
12 12 1 595652
13 12 1 595652
14 12 1 595652
15 12 1 595652
0 13 1 595652
1 13 1 595652
2 13 1 595652
3 13 1 595652
4 13 1 595652
5 13 1 595652
6 13 1 595652
7 13 1 595652
8 13 1 595652
9 13 1 595652
10 13 1 595652
11 13 1 595652
12 13 1 595652
13 13 1 595652
14 13 1 595652
15 13 1 595652
0 14 1 595652
1 14 1 595652
2 14 1 595652
3 14 1 595652
4 14 1 595652
5 14 1 595652
6 14 1 595652
7 14 1 595652
8 14 1 595652
9 14 1 595652
10 14 1 595652
11 14 1 595652
12 14 1 595652
13 14 1 595652
14 14 1 595652
15 14 1 595652
0 15 1 595652
1 15 1 595652
2 15 1 595652
3 15 1 595652
4 15 1 595652
5 15 1 595652
6 15 1 595652
7 15 1 595652
8 15 1 595652
9 15 1 595652
10 15 1 595652
11 15 1 595652
12 15 1 595652
13 15 1 595652
14 15 1 595652
15 15 1 595652
-16 16 0 595652
-15 16 0 595652
-14 16 0 595652
-13 16 0 595652
-12 16 0 595652
-11 16 0 595652
-10 16 0 595652
-9 16 0 595652
-8 16 0 595652
-7 16 0 595652
-6 16 0 595652
-5 16 0 595652
-4 16 0 595652
-3 16 0 595652
-2 16 0 595652
-1 16 0 595652
-16 17 0 595652
-15 17 0 595652
-14 17 0 595652
-13 17 0 595652
-12 17 0 595652
-11 17 0 595652
-10 17 0 595652
-9 17 0 595652
-8 17 0 595652
-7 17 0 595652
-6 17 0 595652
-5 17 0 595652
-4 17 0 595652
-3 17 0 595652
-2 17 0 595652
-1 17 0 595652
-16 18 0 595652
-15 18 0 595652
-14 18 0 595652
-13 18 0 595652
-12 18 0 595652
-11 18 0 595652
-10 18 0 595652
-9 18 0 595652
-8 18 0 595652
-7 18 0 595652
-6 18 0 595652
-5 18 0 595652
-4 18 0 595652
-3 18 0 595652
-2 18 0 595652
-1 18 0 595652
-16 19 0 595652
-15 19 0 595652
-14 19 0 595652
-13 19 0 595652
-12 19 0 595652
-11 19 0 595652
-10 19 0 595652
-9 19 0 595652
-8 19 0 595652
-7 19 0 595652
-6 19 0 595652
-5 19 0 595652
-4 19 0 595652
-3 19 0 595652
-2 19 0 595652
-1 19 0 595652
-16 20 0 595652
-15 20 0 595652
-14 20 0 595652
-13 20 0 595652
-12 20 0 595652
-11 20 0 595652
-10 20 0 595652
-9 20 0 595652
-8 20 0 595652
-7 20 0 595652
-6 20 0 595652
-5 20 0 595652
-4 20 0 595652
-3 20 0 595652
-2 20 0 595652
-1 20 0 595652
-16 21 0 595652
-15 21 0 595652
-14 21 0 595652
-13 21 0 595652
-12 21 0 595652
-11 21 0 595652
-10 21 0 595652
-9 21 0 595652
-8 21 0 595652
-7 21 0 595652
-6 21 0 595652
-5 21 0 595652
-4 21 0 595652
-3 21 0 595652
-2 21 0 595652
-1 21 0 595652
-16 22 0 595652
-15 22 0 595652
-14 22 0 595652
-13 22 0 595652
-12 22 0 595652
-11 22 0 595652
-10 22 0 595652
-9 22 0 595652
-8 22 0 595652
-7 22 0 595652
-6 22 0 595652
-5 22 0 595652
-4 22 0 595652
-3 22 0 595652
-2 22 0 595652
-1 22 0 595652
-16 23 0 595652
-15 23 0 595652
-14 23 0 595652
-13 23 0 595652
-12 23 0 595652
-11 23 0 595652
-10 23 0 595652
-9 23 0 595652
-8 23 0 595652
-7 23 0 595652
-6 23 0 595652
-5 23 0 595652
-4 23 0 595652
-3 23 0 595652
-2 23 0 595652
-1 23 0 595652
-16 24 0 595652
-15 24 0 595652
-14 24 0 595652
-13 24 0 595652
-12 24 0 595652
-11 24 0 595652
-10 24 0 595652
-9 24 0 595652
-8 24 0 595652
-7 24 0 595652
-6 24 0 595652
-5 24 0 595652
-4 24 0 595652
-3 24 0 595652
-2 24 0 595652
-1 24 0 595652
-16 25 0 595652
-15 25 0 595652
-14 25 0 595652
-13 25 0 595652
-12 25 0 595652
-11 25 0 595652
-10 25 0 595652
-9 25 0 595652
-8 25 0 595652
-7 25 0 595652
-6 25 0 595652
-5 25 0 595652
-4 25 0 595652
-3 25 0 595652
-2 25 0 595652
-1 25 0 595652
-16 26 0 595652
-15 26 0 595652
-14 26 0 595652
-13 26 0 595652
-12 26 0 595652
-11 26 0 595652
-10 26 0 595652
-9 26 0 595652
-8 26 0 595652
-7 26 0 595652
-6 26 0 595652
-5 26 0 595652
-4 26 0 595652
-3 26 0 595652
-2 26 0 595652
-1 26 0 595652
-16 27 0 595652
-15 27 0 595652
-14 27 0 595652
-13 27 0 595652
-12 27 0 595652
-11 27 0 595652
-10 27 0 595652
-9 27 0 595652
-8 27 0 595652
-7 27 0 595652
-6 27 0 595652
-5 27 0 595652
-4 27 0 595652
-3 27 0 595652
-2 27 0 595652
-1 27 0 595652
-16 28 0 595652
-15 28 0 595652
-14 28 0 595652
-13 28 0 595652
-12 28 0 595652
-11 28 0 595652
-10 28 0 595652
-9 28 0 595652
-8 28 0 595652
-7 28 0 595652
-6 28 0 595652
-5 28 0 595652
-4 28 0 595652
-3 28 0 595652
-2 28 0 595652
-1 28 0 595652
-16 29 0 595652
-15 29 0 595652
-14 29 0 595652
-13 29 0 595652
-12 29 0 595652
-11 29 0 595652
-10 29 0 595652
-9 29 0 595652
-8 29 0 595652
-7 29 0 595652
-6 29 0 595652
-5 29 0 595652
-4 29 0 595652
-3 29 0 595652
-2 29 0 595652
-1 29 0 595652
-16 30 0 595652
-15 30 0 595652
-14 30 0 595652
-13 30 0 595652
-12 30 0 595652
-11 30 0 595652
-10 30 0 595652
-9 30 0 595652
-8 30 0 595652
-7 30 0 595652
-6 30 0 595652
-5 30 0 595652
-4 30 0 595652
-3 30 0 595652
-2 30 0 595652
-1 30 0 595652
-16 31 0 595652
-15 31 0 595652
-14 31 0 595652
-13 31 0 595652
-12 31 0 595652
-11 31 0 595652
-10 31 0 595652
-9 31 0 595652
-8 31 0 595652
-7 31 0 595652
-6 31 0 595652
-5 31 0 595652
-4 31 0 595652
-3 31 0 595652
-2 31 0 595652
-1 31 0 595652
-16 16 1 595652
-15 16 1 595652
-14 16 1 595652
-13 16 1 595652
-12 16 1 595652
-11 16 1 595652
-10 16 1 595652
-9 16 1 595652
-8 16 1 595652
-7 16 1 595652
-6 16 1 595652
-5 16 1 595652
-4 16 1 595652
-3 16 1 595652
-2 16 1 595652
-1 16 1 595652
-16 17 1 595652
-15 17 1 595652
-14 17 1 595652
-13 17 1 595652
-12 17 1 595652
-11 17 1 595652
-10 17 1 595652
-9 17 1 595652
-8 17 1 595652
-7 17 1 595652
-6 17 1 595652
-5 17 1 595652
-4 17 1 595652
-3 17 1 595652
-2 17 1 595652
-1 17 1 595652
-16 18 1 595652
-15 18 1 595652
-14 18 1 595652
-13 18 1 595652
-12 18 1 595652
-11 18 1 595652
-10 18 1 595652
-9 18 1 595652
-8 18 1 595652
-7 18 1 595652
-6 18 1 595652
-5 18 1 595652
-4 18 1 595652
-3 18 1 595652
-2 18 1 595652
-1 18 1 595652
-16 19 1 595652
-15 19 1 595652
-14 19 1 595652
-13 19 1 595652
-12 19 1 595652
-11 19 1 595652
-10 19 1 595652
-9 19 1 595652
-8 19 1 595652
-7 19 1 595652
-6 19 1 595652
-5 19 1 595652
-4 19 1 595652
-3 19 1 595652
-2 19 1 595652
-1 19 1 595652
-16 20 1 595652
-15 20 1 595652
-14 20 1 595652
-13 20 1 595652
-12 20 1 595652
-11 20 1 595652
-10 20 1 595652
-9 20 1 595652
-8 20 1 595652
-7 20 1 595652
-6 20 1 595652
-5 20 1 595652
-4 20 1 595652
-3 20 1 595652
-2 20 1 595652
-1 20 1 595652
-16 21 1 595652
-15 21 1 595652
-14 21 1 595652
-13 21 1 595652
-12 21 1 595652
-11 21 1 595652
-10 21 1 595652
-9 21 1 595652
-8 21 1 595652
-7 21 1 595652
-6 21 1 595652
-5 21 1 595652
-4 21 1 595652
-3 21 1 595652
-2 21 1 595652
-1 21 1 595652
-16 22 1 595652
-15 22 1 595652
-14 22 1 595652
-13 22 1 595652
-12 22 1 595652
-11 22 1 595652
-10 22 1 595652
-9 22 1 595652
-8 22 1 595652
-7 22 1 595652
-6 22 1 595652
-5 22 1 595652
-4 22 1 595652
-3 22 1 595652
-2 22 1 595652
-1 22 1 595652
-16 23 1 595652
-15 23 1 595652
-14 23 1 595652
-13 23 1 595652
-12 23 1 595652
-11 23 1 595652
-10 23 1 595652
-9 23 1 595652
-8 23 1 595652
-7 23 1 595652
-6 23 1 595652
-5 23 1 595652
-4 23 1 595652
-3 23 1 595652
-2 23 1 595652
-1 23 1 595652
-16 24 1 595652
-15 24 1 595652
-14 24 1 595652
-13 24 1 595652
-12 24 1 595652
-11 24 1 595652
-10 24 1 595652
-9 24 1 595652
-8 24 1 595652
-7 24 1 595652
-6 24 1 595652
-5 24 1 595652
-4 24 1 595652
-3 24 1 595652
-2 24 1 595652
-1 24 1 595652
-16 25 1 595652
-15 25 1 595652
-14 25 1 595652
-13 25 1 595652
-12 25 1 595652
-11 25 1 595652
-10 25 1 595652
-9 25 1 595652
-8 25 1 595652
-7 25 1 595652
-6 25 1 595652
-5 25 1 595652
-4 25 1 595652
-3 25 1 595652
-2 25 1 595652
-1 25 1 595652
-16 26 1 595652
-15 26 1 595652
-14 26 1 595652
-13 26 1 595652
-12 26 1 595652
-11 26 1 595652
-10 26 1 595652
-9 26 1 595652
-8 26 1 595652
-7 26 1 595652
-6 26 1 595652
-5 26 1 595652
-4 26 1 595652
-3 26 1 595652
-2 26 1 595652
-1 26 1 595652
-16 27 1 595652
-15 27 1 595652
-14 27 1 595652
-13 27 1 595652
-12 27 1 595652
-11 27 1 595652
-10 27 1 595652
-9 27 1 595652
-8 27 1 595652
-7 27 1 595652
-6 27 1 595652
-5 27 1 595652
-4 27 1 595652
-3 27 1 595652
-2 27 1 595652
-1 27 1 595652
-16 28 1 595652
-15 28 1 595652
-14 28 1 595652
-13 28 1 595652
-12 28 1 595652
-11 28 1 595652
-10 28 1 595652
-9 28 1 595652
-8 28 1 595652
-7 28 1 595652
-6 28 1 595652
-5 28 1 595652
-4 28 1 595652
-3 28 1 595652
-2 28 1 595652
-1 28 1 595652
-16 29 1 595652
-15 29 1 595652
-14 29 1 595652
-13 29 1 595652
-12 29 1 595652
-11 29 1 595652
-10 29 1 595652
-9 29 1 595652
-8 29 1 595652
-7 29 1 595652
-6 29 1 595652
-5 29 1 595652
-4 29 1 595652
-3 29 1 595652
-2 29 1 595652
-1 29 1 595652
-16 30 1 595652
-15 30 1 595652
-14 30 1 595652
-13 30 1 595652
-12 30 1 595652
-11 30 1 595652
-10 30 1 595652
-9 30 1 595652
-8 30 1 595652
-7 30 1 595652
-6 30 1 595652
-5 30 1 595652
-4 30 1 595652
-3 30 1 595652
-2 30 1 595652
-1 30 1 595652
-16 31 1 595652
-15 31 1 595652
-14 31 1 595652
-13 31 1 595652
-12 31 1 595652
-11 31 1 595652
-10 31 1 595652
-9 31 1 595652
-8 31 1 595652
-7 31 1 595652
-6 31 1 595652
-5 31 1 595652
-4 31 1 595652
-3 31 1 595652
-2 31 1 595652
-1 31 1 595652
-14 18 2 696a6a
-13 18 2 696a6a
-12 18 2 696a6a
-11 18 2 696a6a
-10 18 2 696a6a
-9 18 2 696a6a
-8 18 2 696a6a
-7 18 2 696a6a
-6 18 2 696a6a
-5 18 2 696a6a
-4 18 2 696a6a
-3 18 2 696a6a
-2 18 2 696a6a
-1 18 2 696a6a
-14 19 2 696a6a
-13 19 2 696a6a
-12 19 2 696a6a
-11 19 2 696a6a
-10 19 2 696a6a
-9 19 2 696a6a
-8 19 2 696a6a
-7 19 2 696a6a
-6 19 2 696a6a
-5 19 2 696a6a
-4 19 2 696a6a
-3 19 2 696a6a
-2 19 2 696a6a
-1 19 2 696a6a
-14 20 2 696a6a
-13 20 2 696a6a
-12 20 2 696a6a
-11 20 2 696a6a
-10 20 2 696a6a
-9 20 2 696a6a
-8 20 2 696a6a
-7 20 2 696a6a
-6 20 2 696a6a
-5 20 2 696a6a
-4 20 2 696a6a
-3 20 2 696a6a
-2 20 2 696a6a
-1 20 2 696a6a
-14 21 2 696a6a
-13 21 2 696a6a
-12 21 2 696a6a
-11 21 2 696a6a
-10 21 2 696a6a
-9 21 2 696a6a
-8 21 2 696a6a
-7 21 2 696a6a
-6 21 2 696a6a
-5 21 2 696a6a
-4 21 2 696a6a
-3 21 2 696a6a
-2 21 2 696a6a
-1 21 2 696a6a
-14 22 2 696a6a
-13 22 2 696a6a
-12 22 2 696a6a
-11 22 2 696a6a
-10 22 2 696a6a
-9 22 2 696a6a
-8 22 2 696a6a
-7 22 2 696a6a
-6 22 2 696a6a
-5 22 2 696a6a
-4 22 2 696a6a
-3 22 2 696a6a
-2 22 2 696a6a
-1 22 2 696a6a
-14 23 2 696a6a
-13 23 2 696a6a
-12 23 2 696a6a
-11 23 2 696a6a
-10 23 2 696a6a
-9 23 2 696a6a
-8 23 2 696a6a
-7 23 2 696a6a
-6 23 2 696a6a
-5 23 2 696a6a
-4 23 2 696a6a
-3 23 2 696a6a
-2 23 2 696a6a
-1 23 2 696a6a
-14 24 2 696a6a
-13 24 2 696a6a
-12 24 2 696a6a
-11 24 2 696a6a
-10 24 2 696a6a
-9 24 2 696a6a
-8 24 2 696a6a
-7 24 2 696a6a
-6 24 2 696a6a
-5 24 2 696a6a
-4 24 2 696a6a
-3 24 2 696a6a
-2 24 2 696a6a
-1 24 2 696a6a
-14 25 2 696a6a
-13 25 2 696a6a
-12 25 2 696a6a
-11 25 2 696a6a
-10 25 2 696a6a
-9 25 2 696a6a
-8 25 2 696a6a
-7 25 2 696a6a
-6 25 2 696a6a
-5 25 2 696a6a
-4 25 2 696a6a
-3 25 2 696a6a
-2 25 2 696a6a
-1 25 2 696a6a
-14 26 2 696a6a
-13 26 2 696a6a
-12 26 2 696a6a
-11 26 2 696a6a
-10 26 2 696a6a
-9 26 2 696a6a
-8 26 2 696a6a
-7 26 2 696a6a
-6 26 2 696a6a
-5 26 2 696a6a
-4 26 2 696a6a
-3 26 2 696a6a
-2 26 2 696a6a
-1 26 2 696a6a
-14 27 2 696a6a
-13 27 2 696a6a
-12 27 2 696a6a
-11 27 2 696a6a
-10 27 2 696a6a
-9 27 2 696a6a
-8 27 2 696a6a
-7 27 2 696a6a
-6 27 2 696a6a
-5 27 2 696a6a
-4 27 2 696a6a
-3 27 2 696a6a
-2 27 2 696a6a
-1 27 2 696a6a
-14 28 2 696a6a
-13 28 2 696a6a
-12 28 2 696a6a
-11 28 2 696a6a
-10 28 2 696a6a
-9 28 2 696a6a
-8 28 2 696a6a
-7 28 2 696a6a
-6 28 2 696a6a
-5 28 2 696a6a
-4 28 2 696a6a
-3 28 2 696a6a
-2 28 2 696a6a
-1 28 2 696a6a
-14 29 2 696a6a
-13 29 2 696a6a
-12 29 2 696a6a
-11 29 2 696a6a
-10 29 2 696a6a
-9 29 2 696a6a
-8 29 2 696a6a
-7 29 2 696a6a
-6 29 2 696a6a
-5 29 2 696a6a
-4 29 2 696a6a
-3 29 2 696a6a
-2 29 2 696a6a
-1 29 2 696a6a
-14 30 2 696a6a
-13 30 2 696a6a
-12 30 2 696a6a
-11 30 2 696a6a
-10 30 2 696a6a
-9 30 2 696a6a
-8 30 2 696a6a
-7 30 2 696a6a
-6 30 2 696a6a
-5 30 2 696a6a
-4 30 2 696a6a
-3 30 2 696a6a
-2 30 2 696a6a
-1 30 2 696a6a
-14 31 2 696a6a
-13 31 2 696a6a
-12 31 2 696a6a
-11 31 2 696a6a
-10 31 2 696a6a
-9 31 2 696a6a
-8 31 2 696a6a
-7 31 2 696a6a
-6 31 2 696a6a
-5 31 2 696a6a
-4 31 2 696a6a
-3 31 2 696a6a
-2 31 2 696a6a
-1 31 2 696a6a
-12 20 3 696a6a
-11 20 3 696a6a
-10 20 3 696a6a
-9 20 3 696a6a
-8 20 3 696a6a
-7 20 3 696a6a
-6 20 3 696a6a
-5 20 3 696a6a
-4 20 3 696a6a
-3 20 3 696a6a
-2 20 3 696a6a
-1 20 3 696a6a
-12 21 3 696a6a
-11 21 3 696a6a
-10 21 3 696a6a
-9 21 3 696a6a
-8 21 3 696a6a
-7 21 3 696a6a
-6 21 3 696a6a
-5 21 3 696a6a
-4 21 3 696a6a
-3 21 3 696a6a
-2 21 3 696a6a
-1 21 3 696a6a
-12 22 3 696a6a
-11 22 3 696a6a
-10 22 3 696a6a
-9 22 3 696a6a
-8 22 3 696a6a
-7 22 3 696a6a
-6 22 3 696a6a
-5 22 3 696a6a
-4 22 3 696a6a
-3 22 3 696a6a
-2 22 3 696a6a
-1 22 3 696a6a
-12 23 3 696a6a
-11 23 3 696a6a
-10 23 3 696a6a
-9 23 3 696a6a
-8 23 3 696a6a
-7 23 3 696a6a
-6 23 3 696a6a
-5 23 3 696a6a
-4 23 3 696a6a
-3 23 3 696a6a
-2 23 3 696a6a
-1 23 3 696a6a
-12 24 3 696a6a
-11 24 3 696a6a
-10 24 3 696a6a
-9 24 3 696a6a
-8 24 3 696a6a
-7 24 3 696a6a
-6 24 3 696a6a
-5 24 3 696a6a
-4 24 3 696a6a
-3 24 3 696a6a
-2 24 3 696a6a
-1 24 3 696a6a
-12 25 3 696a6a
-11 25 3 696a6a
-10 25 3 696a6a
-9 25 3 696a6a
-8 25 3 696a6a
-7 25 3 696a6a
-6 25 3 696a6a
-5 25 3 696a6a
-4 25 3 696a6a
-3 25 3 696a6a
-2 25 3 696a6a
-1 25 3 696a6a
-12 26 3 696a6a
-11 26 3 696a6a
-10 26 3 696a6a
-9 26 3 696a6a
-8 26 3 696a6a
-7 26 3 696a6a
-6 26 3 696a6a
-5 26 3 696a6a
-4 26 3 696a6a
-3 26 3 696a6a
-2 26 3 696a6a
-1 26 3 696a6a
-12 27 3 696a6a
-11 27 3 696a6a
-10 27 3 696a6a
-9 27 3 696a6a
-8 27 3 696a6a
-7 27 3 696a6a
-6 27 3 696a6a
-5 27 3 696a6a
-4 27 3 696a6a
-3 27 3 696a6a
-2 27 3 696a6a
-1 27 3 696a6a
-12 28 3 696a6a
-11 28 3 696a6a
-10 28 3 696a6a
-9 28 3 696a6a
-8 28 3 696a6a
-7 28 3 696a6a
-6 28 3 696a6a
-5 28 3 696a6a
-4 28 3 696a6a
-3 28 3 696a6a
-2 28 3 696a6a
-1 28 3 696a6a
-12 29 3 696a6a
-11 29 3 696a6a
-10 29 3 696a6a
-9 29 3 696a6a
-8 29 3 696a6a
-7 29 3 696a6a
-6 29 3 696a6a
-5 29 3 696a6a
-4 29 3 696a6a
-3 29 3 696a6a
-2 29 3 696a6a
-1 29 3 696a6a
-12 30 3 696a6a
-11 30 3 696a6a
-10 30 3 696a6a
-9 30 3 696a6a
-8 30 3 696a6a
-7 30 3 696a6a
-6 30 3 696a6a
-5 30 3 696a6a
-4 30 3 696a6a
-3 30 3 696a6a
-2 30 3 696a6a
-1 30 3 696a6a
-12 31 3 696a6a
-11 31 3 696a6a
-10 31 3 696a6a
-9 31 3 696a6a
-8 31 3 696a6a
-7 31 3 696a6a
-6 31 3 696a6a
-5 31 3 696a6a
-4 31 3 696a6a
-3 31 3 696a6a
-2 31 3 696a6a
-1 31 3 696a6a
-10 22 4 696a6a
-9 22 4 696a6a
-8 22 4 696a6a
-7 22 4 696a6a
-6 22 4 696a6a
-5 22 4 696a6a
-4 22 4 696a6a
-3 22 4 696a6a
-2 22 4 696a6a
-1 22 4 696a6a
-10 23 4 696a6a
-9 23 4 696a6a
-8 23 4 696a6a
-7 23 4 696a6a
-6 23 4 696a6a
-5 23 4 696a6a
-4 23 4 696a6a
-3 23 4 696a6a
-2 23 4 696a6a
-1 23 4 696a6a
-10 24 4 696a6a
-9 24 4 696a6a
-8 24 4 696a6a
-7 24 4 696a6a
-6 24 4 696a6a
-5 24 4 696a6a
-4 24 4 696a6a
-3 24 4 696a6a
-2 24 4 696a6a
-1 24 4 696a6a
-10 25 4 696a6a
-9 25 4 696a6a
-8 25 4 696a6a
-7 25 4 696a6a
-6 25 4 696a6a
-5 25 4 696a6a
-4 25 4 696a6a
-3 25 4 696a6a
-2 25 4 696a6a
-1 25 4 696a6a
-10 26 4 696a6a
-9 26 4 696a6a
-8 26 4 696a6a
-7 26 4 696a6a
-6 26 4 696a6a
-5 26 4 696a6a
-4 26 4 696a6a
-3 26 4 696a6a
-2 26 4 696a6a
-1 26 4 696a6a
-10 27 4 696a6a
-9 27 4 696a6a
-8 27 4 696a6a
-7 27 4 696a6a
-6 27 4 696a6a
-5 27 4 696a6a
-4 27 4 696a6a
-3 27 4 696a6a
-2 27 4 696a6a
-1 27 4 696a6a
-10 28 4 696a6a
-9 28 4 696a6a
-8 28 4 696a6a
-7 28 4 696a6a
-6 28 4 696a6a
-5 28 4 696a6a
-4 28 4 696a6a
-3 28 4 696a6a
-2 28 4 696a6a
-1 28 4 696a6a
-10 29 4 696a6a
-9 29 4 696a6a
-8 29 4 696a6a
-7 29 4 696a6a
-6 29 4 696a6a
-5 29 4 696a6a
-4 29 4 696a6a
-3 29 4 696a6a
-2 29 4 696a6a
-1 29 4 696a6a
-10 30 4 696a6a
-9 30 4 696a6a
-8 30 4 696a6a
-7 30 4 696a6a
-6 30 4 696a6a
-5 30 4 696a6a
-4 30 4 696a6a
-3 30 4 696a6a
-2 30 4 696a6a
-1 30 4 696a6a
-10 31 4 696a6a
-9 31 4 696a6a
-8 31 4 696a6a
-7 31 4 696a6a
-6 31 4 696a6a
-5 31 4 696a6a
-4 31 4 696a6a
-3 31 4 696a6a
-2 31 4 696a6a
-1 31 4 696a6a
-8 24 5 696a6a
-7 24 5 696a6a
-6 24 5 696a6a
-5 24 5 696a6a
-4 24 5 696a6a
-3 24 5 696a6a
-2 24 5 696a6a
-1 24 5 696a6a
-8 25 5 696a6a
-7 25 5 696a6a
-6 25 5 696a6a
-5 25 5 696a6a
-4 25 5 696a6a
-3 25 5 696a6a
-2 25 5 696a6a
-1 25 5 696a6a
-8 26 5 696a6a
-7 26 5 696a6a
-6 26 5 696a6a
-5 26 5 696a6a
-4 26 5 696a6a
-3 26 5 696a6a
-2 26 5 696a6a
-1 26 5 696a6a
-8 27 5 696a6a
-7 27 5 696a6a
-6 27 5 696a6a
-5 27 5 696a6a
-4 27 5 696a6a
-3 27 5 696a6a
-2 27 5 696a6a
-1 27 5 696a6a
-8 28 5 696a6a
-7 28 5 696a6a
-6 28 5 696a6a
-5 28 5 696a6a
-4 28 5 696a6a
-3 28 5 696a6a
-2 28 5 696a6a
-1 28 5 696a6a
-8 29 5 696a6a
-7 29 5 696a6a
-6 29 5 696a6a
-5 29 5 696a6a
-4 29 5 696a6a
-3 29 5 696a6a
-2 29 5 696a6a
-1 29 5 696a6a
-8 30 5 696a6a
-7 30 5 696a6a
-6 30 5 696a6a
-5 30 5 696a6a
-4 30 5 696a6a
-3 30 5 696a6a
-2 30 5 696a6a
-1 30 5 696a6a
-8 31 5 696a6a
-7 31 5 696a6a
-6 31 5 696a6a
-5 31 5 696a6a
-4 31 5 696a6a
-3 31 5 696a6a
-2 31 5 696a6a
-1 31 5 696a6a
-6 26 6 696a6a
-5 26 6 696a6a
-4 26 6 696a6a
-3 26 6 696a6a
-2 26 6 696a6a
-1 26 6 696a6a
-6 27 6 696a6a
-5 27 6 696a6a
-4 27 6 696a6a
-3 27 6 696a6a
-2 27 6 696a6a
-1 27 6 696a6a
-6 28 6 696a6a
-5 28 6 696a6a
-4 28 6 696a6a
-3 28 6 696a6a
-2 28 6 696a6a
-1 28 6 696a6a
-6 29 6 696a6a
-5 29 6 696a6a
-4 29 6 696a6a
-3 29 6 696a6a
-2 29 6 696a6a
-1 29 6 696a6a
-6 30 6 696a6a
-5 30 6 696a6a
-4 30 6 696a6a
-3 30 6 696a6a
-2 30 6 696a6a
-1 30 6 696a6a
-6 31 6 696a6a
-5 31 6 696a6a
-4 31 6 696a6a
-3 31 6 696a6a
-2 31 6 696a6a
-1 31 6 696a6a
-4 28 7 696a6a
-3 28 7 696a6a
-2 28 7 696a6a
-1 28 7 696a6a
-4 29 7 696a6a
-3 29 7 696a6a
-2 29 7 696a6a
-1 29 7 696a6a
-4 30 7 696a6a
-3 30 7 696a6a
-2 30 7 696a6a
-1 30 7 696a6a
-4 31 7 696a6a
-3 31 7 696a6a
-2 31 7 696a6a
